param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,16,100,230528,0.368117,0.025338272,0.32140383,0.18245736,0.079163134,0.022947775
muP_SSM,16,1,870244,0.3411998,0.028300146,0.29005748,0.13376215,0.059176836,0.052305475
muP_SSM,16,10,870244,0.34111243,0.028292127,0.2899411,0.13373038,0.05915647,0.052286856
muP_SSM,16,100,870244,0.33965674,0.028179402,0.2889644,0.1336251,0.059257317,0.051523548
muP_SSM,16,1,303982,0.3987783,0.027170442,0.31269526,0.1469919,0.067449965,0.03320983
muP_SSM,16,10,303982,0.39882302,0.027167954,0.31274217,0.146978,0.06756062,0.031779874
muP_SSM,16,100,303982,0.39874855,0.027124694,0.31366187,0.14730681,0.070049085,0.04462018
muP_SSM,16,1,142925,0.36818004,0.030658785,0.31239158,0.1466682,0.054827392,0.084079266
muP_SSM,16,10,142925,0.36815032,0.030662753,0.3124457,0.14666125,0.054961756,0.08610733
muP_SSM,16,100,142925,0.36748704,0.030638719,0.31279257,0.14692697,0.05657988,0.09755361
muP_SSM,16,1,127652,0.3397235,0.02943238,0.27439624,0.1340011,0.049825698,0.023848513
muP_SSM,16,10,127652,0.33970442,0.029434562,0.27431616,0.13395505,0.049875326,0.021294104
muP_SSM,16,100,127652,0.3390968,0.029424543,0.27394423,0.13378902,0.05063347,0.024540855
muP_SSM,16,1,683486,0.43093085,0.034517128,0.3338354,0.1698807,0.06929795,0.03065303
muP_SSM,16,10,683486,0.43087593,0.03452338,0.33376366,0.16992389,0.069407634,0.03246044
muP_SSM,16,100,683486,0.4298759,0.034576587,0.33348423,0.17071787,0.07120764,0.04306082
muP_SSM,16,1,645902,0.33229983,0.026294122,0.28625384,0.1355831,0.051947076,0.050509438
muP_SSM,16,10,645902,0.33234444,0.026295286,0.28636715,0.1356134,0.051876433,0.041836426
muP_SSM,16,100,645902,0.3317923,0.0262814,0.28672388,0.1356761,0.051646695,0.013774094
muP_SSM,16,1,305033,0.39850965,0.030500757,0.326779,0.17358655,0.07503591,0.0153743755
muP_SSM,16,10,305033,0.3984676,0.030494366,0.32669073,0.17360881,0.075061575,0.014897749
muP_SSM,16,100,305033,0.39765778,0.030419353,0.32616758,0.17417346,0.07588807,0.02582028
muP_SSM,32,1,319935,0.5339869,0.051266022,0.49328613,0.2310101,0.09600544,0.05284132
muP_SSM,32,10,319935,0.53412527,0.05124842,0.4933646,0.23102818,0.095993854,0.042283207
muP_SSM,32,100,319935,0.5347082,0.051132515,0.495524,0.23229599,0.09995785,0.08012523
muP_SSM,32,1,499896,0.41810173,0.04064715,0.34064913,0.17172192,0.0735296,0.04997486
muP_SSM,32,10,499896,0.41811463,0.04064678,0.34062377,0.17171457,0.07356924,0.044908002
muP_SSM,32,100,499896,0.41732004,0.040612966,0.34070265,0.17184544,0.074539,0.019831127
muP_SSM,32,1,230528,0.38647786,0.035281822,0.34374958,0.18295714,0.07652821,0.044025
muP_SSM,32,10,230528,0.3863952,0.0352677,0.34364602,0.18291219,0.07656632,0.03723834
muP_SSM,32,100,230528,0.38506404,0.03510439,0.34297165,0.18275452,0.078231454,0.01652141
muP_SSM,32,1,870244,0.34431812,0.03154409,0.3144045,0.15924999,0.07138436,0.043153778
muP_SSM,32,10,870244,0.3443329,0.031544548,0.31441465,0.15928538,0.07142124,0.042954158
muP_SSM,32,100,870244,0.34360942,0.03148165,0.31416225,0.15957426,0.071902424,0.038941998
muP_SSM,32,1,303982,0.40034127,0.039647643,0.34248352,0.15968665,0.06150243,0.03315204
muP_SSM,32,10,303982,0.40032575,0.03964791,0.3424274,0.15965898,0.06140628,0.031174514
muP_SSM,32,100,303982,0.39963382,0.03967588,0.34198815,0.15968104,0.06155383,0.035880636
muP_SSM,32,1,142925,0.3916452,0.041750148,0.31670442,0.16518082,0.061760034,0.043443684
