param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,4,10,499896,0.0007120681,2.5889933e-05,0.0011880551,0.00054861314,0.0009206136,0.008535247
muP_SSM,4,100,499896,0.0066476096,0.00028041063,0.011024371,0.0056338883,0.0072434344,0.059991427
muP_SSM,4,1,230528,5.291635e-05,3.3855717e-06,8.8735265e-05,5.6486966e-05,0.00023691615,0.0021820266
muP_SSM,4,10,230528,0.0005252569,2.8607785e-05,0.00085775903,0.00054261286,0.0022302228,0.02059626
muP_SSM,4,100,230528,0.0046839695,0.00024723494,0.0070633953,0.004449773,0.015466975,0.12326954
muP_SSM,4,1,870244,3.57693e-05,5.0228286e-06,6.594847e-05,2.9051818e-05,5.105814e-05,0.00063973415
muP_SSM,4,10,870244,0.0003607401,4.070866e-05,0.00064903166,0.00027922328,0.00046252692,0.006040465
muP_SSM,4,100,870244,0.0037669423,0.00044981172,0.0065955147,0.002403859,0.0037785284,0.04127413
muP_SSM,4,1,303982,3.1727443e-05,2.2365232e-06,3.814299e-05,2.1022099e-05,0.00013054622,0.001417585
muP_SSM,4,10,303982,0.00031496995,2.0178184e-05,0.00036386814,0.00020026744,0.0012854112,0.013512773
muP_SSM,4,100,303982,0.0030111107,0.0002044897,0.0035050686,0.0019710069,0.0095731765,0.08593437
muP_SSM,4,1,142925,5.3862732e-05,5.7214315e-06,8.122636e-05,4.334901e-05,9.5220836e-05,0.00095030916
muP_SSM,4,10,142925,0.0005355178,4.7014353e-05,0.0007970508,0.00042078298,0.00088131696,0.008853093
muP_SSM,4,100,142925,0.0051024496,0.00045195915,0.0076702447,0.003969064,0.006628228,0.04750173
muP_SSM,4,1,127652,1.9856234e-05,2.2301429e-06,4.289586e-05,2.1644095e-05,8.584155e-05,0.00057063607
muP_SSM,4,10,127652,0.00018997808,1.3069026e-05,0.00040348692,0.00020074694,0.0008190696,0.005388459
muP_SSM,4,100,127652,0.0012614682,7.307199e-05,0.0028056162,0.0013290101,0.005987448,0.032537002
muP_SSM,4,1,683486,5.2714877e-05,4.278388e-06,7.741735e-05,2.621167e-05,5.7290566e-05,0.00029197714
muP_SSM,4,10,683486,0.00051301875,3.139905e-05,0.00073930935,0.00025016017,0.00055568403,0.002716116
muP_SSM,4,100,683486,0.004145106,0.00024538595,0.0060407487,0.0021532376,0.0044307006,0.014902281
muP_SSM,4,1,645902,6.0545688e-05,8.626572e-06,0.00012197944,4.10951e-05,0.00015595609,0.0019774162
muP_SSM,4,10,645902,0.0006021124,7.876798e-05,0.0012179434,0.00040571438,0.0014545285,0.01853977
muP_SSM,4,100,645902,0.005578724,0.0008482775,0.011715857,0.0037822293,0.009611089,0.10576525
muP_SSM,4,1,305033,2.4048146e-05,2.757042e-07,3.129621e-05,1.7746992e-05,5.8193582e-05,0.0001394607
