param_type,width_multiplier,step,rng_seed,conv_layers.0,conv_layers.1,conv_layers.2,logits
muP_SSM,4,1,935601,0.09872562,0.032984547,0.015176659,0.02240764
muP_SSM,4,10,935601,0.09885869,0.0333174,0.015638705,0.116363436
muP_SSM,4,100,935601,0.1066378,0.066330016,0.10623026,2.0997348
muP_SSM,4,1,579757,0.09164141,0.032064434,0.017246474,0.042156823
muP_SSM,4,10,579757,0.091618456,0.031884525,0.01765745,0.1397029
muP_SSM,4,100,579757,0.09604203,0.05227739,0.11829045,2.4120097
muP_SSM,4,1,33933,0.0889645,0.027790809,0.017001662,0.03205938
muP_SSM,4,10,33933,0.08899626,0.027605347,0.017666094,0.12098391
muP_SSM,4,100,33933,0.09246877,0.045385983,0.10009422,1.7237412
muP_SSM,4,1,105533,0.11334184,0.040793933,0.017580008,0.013756555
muP_SSM,4,10,105533,0.11340995,0.041076045,0.018940963,0.08212137
muP_SSM,4,100,105533,0.37660688,1.6271757,6.4675193,264.67087
muP_SSM,4,1,868204,0.11385306,0.03406514,0.01840789,0.010478757
muP_SSM,4,10,868204,0.11388699,0.034186512,0.019645663,0.082835585
muP_SSM,4,100,868204,0.1322986,0.11904481,0.17610376,3.751511
muP_SSM,4,1,31785,0.09920785,0.040245835,0.017836114,0.045965217
muP_SSM,4,10,31785,0.09935784,0.040773224,0.019052127,0.13975583
muP_SSM,4,100,31785,0.2962345,1.0039423,3.3804305,143.33437
muP_SSM,8,1,248248,0.10706841,0.030447684,0.013052683,0.027693136
muP_SSM,8,10,248248,0.10710981,0.03049505,0.013201909,0.11872404
muP_SSM,8,100,248248,0.11346336,0.05657037,0.08747073,1.7119173
muP_SSM,8,1,855255,0.08813057,0.025080714,0.011859555,0.03199977
muP_SSM,8,10,855255,0.088143095,0.025192965,0.0132279415,0.12778193
muP_SSM,8,100,855255,0.09729043,0.06653916,0.1657452,3.3493032
muP_SSM,8,1,371749,0.113811396,0.035755094,0.014104317,0.0013815025
muP_SSM,8,10,371749,0.113801524,0.035794985,0.015003365,0.09060651
muP_SSM,8,100,371749,0.1318284,0.10949517,0.1691348,3.6417928
muP_SSM,8,1,361168,0.09564662,0.030494018,0.0121723795,0.005784405
muP_SSM,8,10,361168,0.095662944,0.030589808,0.01241016,0.09876277
muP_SSM,8,100,361168,0.10371346,0.061354768,0.103610106,2.0016923
muP_SSM,8,1,935601,0.10270039,0.032010816,0.011404557,0.017279508
muP_SSM,8,10,935601,0.10265761,0.031996597,0.012221165,0.10898774
muP_SSM,8,100,935601,0.10894404,0.062990405,0.098692164,1.9894831
muP_SSM,8,1,579757,0.09076573,0.029742593,0.012413338,0.030033853
