param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_3,4,1,803066,0.11042787,0.11931735,0.2083364
muP_3,4,10,803066,0.11404135,0.12095912,0.2230902
muP_3,4,100,803066,0.15049931,0.14697418,0.37201434
muP_3,4,1,412444,0.14327395,0.14135593,0.06768021
muP_3,4,10,412444,0.14061007,0.14018658,0.046827108
muP_3,4,100,412444,0.14320129,0.15655011,0.16471171
muP_3,4,1,750208,0.16376048,0.13883212,0.08883463
muP_3,4,10,750208,0.16601515,0.14089774,0.11297926
muP_3,4,100,750208,0.22053748,0.17605181,0.34689355
muP_3,4,1,473653,0.13301367,0.09789285,0.055930603
muP_3,4,10,473653,0.13469417,0.097896256,0.070334874
muP_3,4,100,473653,0.1612161,0.117825955,0.21633431
muP_3,4,1,526475,0.11185409,0.11494877,0.060723566
muP_3,4,10,526475,0.11167362,0.115062706,0.07383208
muP_3,4,100,526475,0.11832985,0.11772562,0.20431718
muP_3,4,1,613172,0.20444411,0.16343683,0.13502945
muP_3,4,10,613172,0.20244215,0.16177756,0.11538074
muP_3,4,100,613172,0.22669761,0.1670282,0.08148566
muP_3,4,1,584290,0.1521368,0.10381809,0.11439099
muP_3,4,10,584290,0.15268192,0.10491687,0.12784058
muP_3,4,100,584290,0.16136177,0.1201758,0.2630379
muP_3,4,1,566224,0.18807532,0.14416346,0.15329713
muP_3,4,10,566224,0.19053018,0.1439655,0.13612714
muP_3,4,100,566224,0.22730455,0.16220933,0.036060713
muP_3,4,1,117093,0.12557735,0.1170925,0.10935063
muP_3,4,10,117093,0.12757821,0.11596052,0.1264542
muP_3,4,100,117093,0.14759432,0.120385125,0.29772338
muP_3,8,1,849143,0.21175897,0.119414985,0.080653965
muP_3,8,10,849143,0.21181358,0.11609152,0.060567763
muP_3,8,100,849143,0.23415923,0.14168204,0.14353324
muP_3,8,1,803066,0.12599477,0.09121347,0.09027621
muP_3,8,10,803066,0.12602443,0.09029077,0.1048101
muP_3,8,100,803066,0.13350911,0.09812894,0.25183028
muP_3,8,1,412444,0.16546273,0.13406757,0.011649966
muP_3,8,10,412444,0.16494057,0.13504714,0.008612381
muP_3,8,100,412444,0.1929724,0.15803787,0.20994754
muP_3,8,1,750208,0.2138913,0.14692141,0.0018519275
muP_3,8,10,750208,0.21265632,0.14425024,0.021477252
muP_3,8,100,750208,0.2336897,0.14735793,0.2171196
muP_3,8,1,473653,0.13751458,0.09588997,0.0072193034
muP_3,8,10,473653,0.13656262,0.094829045,0.011361256
muP_3,8,100,473653,0.14575744,0.10203628,0.19483767
muP_3,8,1,526475,0.110982455,0.0877841,0.066345155
muP_3,8,10,526475,0.11259028,0.088010475,0.08446157
muP_3,8,100,526475,0.14499722,0.10823714,0.2714659
muP_3,8,1,613172,0.19807401,0.12804602,0.06296873
muP_3,8,10,613172,0.19802323,0.12810996,0.045124553
muP_3,8,100,613172,0.2163778,0.14763005,0.13299644
muP_3,8,1,584290,0.15016595,0.10018037,0.05110033
muP_3,8,10,584290,0.14978026,0.10065264,0.06604235
muP_3,8,100,584290,0.1559038,0.10987151,0.21500526
muP_3,8,1,566224,0.18360123,0.1161,0.05897662
muP_3,8,10,566224,0.18572706,0.117834136,0.040338933
muP_3,8,100,566224,0.22566454,0.14671157,0.14783353
muP_3,8,1,117093,0.12162774,0.097534694,0.081960246
muP_3,8,10,117093,0.12290074,0.09881811,0.097546145
muP_3,8,100,117093,0.14519756,0.11843419,0.25552207
muP_3,16,1,849143,0.20912912,0.11744944,0.030121898
muP_3,16,10,849143,0.20992747,0.1196341,0.0056015886
muP_3,16,100,849143,0.25429773,0.17386615,0.23626152
muP_3,16,1,803066,0.12947428,0.085979074,0.056189366
muP_3,16,10,803066,0.12940945,0.084926434,0.07204001
muP_3,16,100,803066,0.13704647,0.09394857,0.23598726
muP_3,16,1,412444,0.16289699,0.10933471,0.017154494
muP_3,16,10,412444,0.16470242,0.11080619,0.03501694
muP_3,16,100,412444,0.19672033,0.14122191,0.21303491
muP_3,16,1,750208,0.22357021,0.13373367,0.041214976
muP_3,16,10,750208,0.22510558,0.13376187,0.06217881
muP_3,16,100,750208,0.25553334,0.16177943,0.27346268
muP_3,16,1,473653,0.15407416,0.09373811,0.02283447
muP_3,16,10,473653,0.15423022,0.0940658,0.03771393
muP_3,16,100,473653,0.16759834,0.10885417,0.1870018
muP_3,16,1,526475,0.10615319,0.07745583,0.031375855
muP_3,16,10,526475,0.10576667,0.07762139,0.04505399
muP_3,16,100,526475,0.11104869,0.08664071,0.18173246
