param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_SSM,128,1,277072,0.0008757325,0.00077599473,0.0018654801
muP_SSM,128,10,277072,0.0087488275,0.0077539273,0.018645734
muP_SSM,128,100,277072,0.0877317,0.07743212,0.18659516
muP_SSM,128,1,995542,0.0011074328,0.0009405039,0.0020005554
muP_SSM,128,10,995542,0.0110522965,0.009387661,0.01998708
muP_SSM,128,100,995542,0.10953208,0.09244003,0.19866836
muP_SSM,256,1,50106,0.0008799654,0.00076927315,0.0018957239
muP_SSM,256,10,50106,0.008802431,0.0076936935,0.018959958
muP_SSM,256,100,50106,0.08935989,0.077552214,0.19084507
muP_SSM,256,1,336425,0.0012236929,0.0010396097,0.0021393541
muP_SSM,256,10,336425,0.012236609,0.010398807,0.02139582
muP_SSM,256,100,336425,0.122662604,0.10368381,0.21408494
muP_SSM,256,1,353684,0.0006936652,0.00063024205,0.0016956471
muP_SSM,256,10,353684,0.006934638,0.006301563,0.016954979
muP_SSM,256,100,353684,0.070147894,0.06352492,0.17040688
muP_SSM,256,1,193540,0.0013260483,0.0011313505,0.0023037177
muP_SSM,256,10,193540,0.01326146,0.01131165,0.023039944
muP_SSM,256,100,193540,0.13251084,0.11174518,0.22996409
muP_SSM,256,1,602244,0.001157669,0.0009792042,0.0020731082
muP_SSM,256,10,602244,0.011575455,0.009790375,0.020728793
muP_SSM,256,100,602244,0.11621653,0.09755974,0.2073029
muP_SSM,256,1,766957,0.0008121839,0.00072308804,0.001819103
muP_SSM,256,10,766957,0.008130007,0.007235266,0.01819932
muP_SSM,256,100,766957,0.08343827,0.073557205,0.18415187
muP_SSM,256,1,727321,0.0009517605,0.0008417778,0.0019614538
muP_SSM,256,10,727321,0.009518039,0.008418298,0.019613743
muP_SSM,256,100,727321,0.096483134,0.08473063,0.1971135
muP_SSM,256,1,652854,0.0010862611,0.0009422098,0.0021226527
muP_SSM,256,10,652854,0.010851966,0.009414456,0.02121805
muP_SSM,256,100,652854,0.10869934,0.09375849,0.21226904
muP_SSM,256,1,277072,0.00086314447,0.00076645584,0.0018425072
muP_SSM,256,10,277072,0.008645625,0.0076746545,0.018437337
muP_SSM,256,100,277072,0.08873576,0.07810427,0.18646918
muP_SSM,256,1,995542,0.0010997405,0.0009283538,0.001969494
muP_SSM,256,10,995542,0.010991212,0.009278322,0.019689947
muP_SSM,256,100,995542,0.10971285,0.09202034,0.19657812
muP_3,2,1,50106,0.0008261553,0.0006156408,0.0018718839
muP_3,2,10,50106,0.008223633,0.006136642,0.018688515
muP_3,2,100,50106,0.07928836,0.05972652,0.1845015
muP_3,2,1,336425,0.0014043374,0.0010870442,0.0024362206
muP_3,2,10,336425,0.014180638,0.010985757,0.024458198
muP_3,2,100,336425,0.15086216,0.117728755,0.250135
muP_3,2,1,353684,0.0004383383,0.00032932888,0.001376003
muP_3,2,10,353684,0.0044026743,0.003311367,0.0137714
muP_3,2,100,353684,0.04624272,0.035119813,0.1392102
muP_3,2,1,193540,0.0012971765,0.0010843289,0.002413258
