param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_SSM,64,1,149552,0.18428585,0.1180633,0.09558948
muP_SSM,64,10,149552,0.7710303,0.42995548,0.5596154
muP_SSM,64,100,149552,0.79917604,0.57783985,1.3252038
muP_SSM,64,1,603113,0.13412552,0.086060464,0.0249178
muP_SSM,64,10,603113,0.5605054,0.32875365,0.41800362
muP_SSM,64,100,603113,0.7900405,0.5573684,1.2539096
muP_SSM,64,1,998391,0.1423426,0.08832378,0.039765872
muP_SSM,64,10,998391,0.52661955,0.30503264,0.40096506
muP_SSM,64,100,998391,0.77918726,0.5371816,1.18397
muP_SSM,128,1,190996,0.2312317,0.14093779,0.12113707
muP_SSM,128,10,190996,0.85318625,0.4401562,0.6042468
muP_SSM,128,100,190996,0.8412645,0.55479825,1.2722661
muP_SSM,128,1,24252,0.16530691,0.09665489,0.07715026
muP_SSM,128,10,24252,0.6596079,0.37402755,0.5150556
muP_SSM,128,100,24252,0.8424343,0.57407916,1.3144474
muP_SSM,128,1,832162,0.17984559,0.110503495,0.053671665
muP_SSM,128,10,832162,0.7219894,0.4025842,0.53940845
muP_SSM,128,100,832162,0.8452847,0.5829376,1.3323877
muP_SSM,128,1,672165,0.22813627,0.13881175,0.15432996
muP_SSM,128,10,672165,0.85619485,0.4421057,0.6448489
muP_SSM,128,100,672165,0.79775894,0.5541447,1.3434316
muP_SSM,128,1,274641,0.1901255,0.12144789,0.07854139
muP_SSM,128,10,274641,0.744204,0.41185224,0.53662795
muP_SSM,128,100,274641,0.8193378,0.56956035,1.2768213
muP_SSM,128,1,527917,0.17025456,0.09896042,0.06704493
muP_SSM,128,10,527917,0.6640084,0.3672934,0.48383948
muP_SSM,128,100,527917,0.8009848,0.53618187,1.2020131
muP_SSM,128,1,212386,0.14646518,0.08613792,0.056357007
muP_SSM,128,10,212386,0.5817323,0.33317634,0.45923424
muP_SSM,128,100,212386,0.8170816,0.5518183,1.2572627
muP_SSM,128,1,149552,0.19104438,0.115342304,0.099432856
muP_SSM,128,10,149552,0.77760756,0.41893616,0.5556715
muP_SSM,128,100,149552,0.80714464,0.56822526,1.3082726
muP_SSM,128,1,603113,0.13448137,0.08404897,0.031117266
muP_SSM,128,10,603113,0.55463946,0.3232018,0.42553762
muP_SSM,128,100,603113,0.79031557,0.56245655,1.2839779
muP_SSM,128,1,998391,0.13789219,0.081914686,0.035078578
muP_SSM,128,10,998391,0.52199686,0.31354463,0.42331427
muP_SSM,128,100,998391,0.7807227,0.53727984,1.2292994
muP_SSM,256,1,190996,0.23104152,0.1390115,0.117899984
muP_SSM,256,10,190996,0.85581976,0.44281137,0.60529715
muP_SSM,256,100,190996,0.83863413,0.5680365,1.3023006
muP_SSM,256,1,24252,0.161361,0.096343964,0.07017816
muP_SSM,256,10,24252,0.6672356,0.37010646,0.50980103
muP_SSM,256,100,24252,0.8404747,0.5777205,1.3309288
muP_SSM,256,1,832162,0.17839989,0.10640405,0.057315152
muP_SSM,256,10,832162,0.71751267,0.39576426,0.5390362
muP_SSM,256,100,832162,0.8420578,0.5779412,1.3475547
muP_SSM,256,1,672165,0.2268739,0.13504483,0.13459563
muP_SSM,256,10,672165,0.8416681,0.4290125,0.5999717
muP_SSM,256,100,672165,0.80088496,0.5503288,1.2865523
muP_SSM,256,1,274641,0.17835145,0.109733045,0.06600193
muP_SSM,256,10,274641,0.73543996,0.4116354,0.54258907
muP_SSM,256,100,274641,0.8337449,0.5573064,1.2563206
muP_SSM,256,1,527917,0.16433285,0.09975168,0.07552187
muP_SSM,256,10,527917,0.6731523,0.36903113,0.51658314
muP_SSM,256,100,527917,0.8115193,0.5528135,1.2983072
muP_SSM,256,1,212386,0.14384133,0.08608106,0.051900636
muP_SSM,256,10,212386,0.5784006,0.33081543,0.45491698
muP_SSM,256,100,212386,0.8156214,0.55335385,1.2652955
muP_SSM,256,1,149552,0.18890885,0.11709764,0.09840852
muP_SSM,256,10,149552,0.7721947,0.4165336,0.5585535
muP_SSM,256,100,149552,0.8022858,0.5594224,1.2970998
muP_SSM,256,1,603113,0.13903278,0.082076736,0.033793777
muP_SSM,256,10,603113,0.5508453,0.32233524,0.43420365
muP_SSM,256,100,603113,0.80034196,0.56213,1.2892888
muP_SSM,256,1,998391,0.13495538,0.08153579,0.039584838
muP_SSM,256,10,998391,0.51835674,0.30738854,0.41351566
muP_SSM,256,100,998391,0.79016864,0.54498386,1.2260774
muP_3,2,1,190996,0.287961,0.2097882,0.1708751
muP_3,2,10,190996,0.8864101,0.41501164,0.6964493
muP_3,2,100,190996,0.8543544,0.66929734,1.6446408
muP_3,2,1,24252,0.18498628,0.16576341,0.033803307
muP_3,2,10,24252,0.6740016,0.33369648,0.32401145
muP_3,2,100,24252,0.8411747,0.5038811,0.7566649
muP_3,2,1,832162,0.15223381,0.14981945,0.13727367
muP_3,2,10,832162,0.6584546,0.39582604,0.38561895
muP_3,2,100,832162,0.8370569,0.55183005,1.2084517
muP_3,2,1,672165,0.23587924,0.14625546,0.33395076
muP_3,2,10,672165,0.81111515,0.37818152,0.7720642
muP_3,2,100,672165,0.71254253,0.57663786,1.5240614
muP_3,2,1,274641,0.1370221,0.1497702,0.16453815
muP_3,2,10,274641,0.71633136,0.50020707,0.39648667
muP_3,2,100,274641,0.810993,0.6667298,1.3100367
muP_3,2,1,527917,0.18717113,0.14192188,0.044787623
muP_3,2,10,527917,0.701487,0.34829316,0.4143472
muP_3,2,100,527917,0.7930119,0.44465834,0.7875774
muP_3,2,1,212386,0.18410563,0.13071458,0.05753673
muP_3,2,10,212386,0.6229385,0.25939134,0.36454302
muP_3,2,100,212386,0.8516872,0.531556,1.3357849
muP_3,2,1,149552,0.19495127,0.18633829,0.08938913
muP_3,2,10,149552,0.7878828,0.40722364,0.4986463
muP_3,2,100,149552,0.7560641,0.6234569,1.4134417
muP_3,2,1,603113,0.14575104,0.17923085,0.10278131
muP_3,2,10,603113,0.58467114,0.3388382,0.16140506
muP_3,2,100,603113,0.79510105,0.53906465,0.83311605
muP_3,2,1,998391,0.15041766,0.12803933,0.1494833
muP_3,2,10,998391,0.5181184,0.3223044,0.2727984
muP_3,2,100,998391,0.8077936,0.528291,1.1421131
muP_3,4,1,190996,0.23014261,0.14910401,0.1017195
muP_3,4,10,190996,0.8474933,0.39212275,0.49145237
muP_3,4,100,190996,0.88705623,0.47758746,1.1665075
muP_3,4,1,24252,0.15780568,0.121914595,0.004159587
muP_3,4,10,24252,0.5738702,0.32629403,0.3372784
muP_3,4,100,24252,0.8467814,0.55566895,1.0464112
muP_3,4,1,832162,0.1857359,0.15791908,0.057984643
muP_3,4,10,832162,0.68885684,0.40732092,0.49293232
muP_3,4,100,832162,0.81468666,0.5948398,1.3510303
muP_3,4,1,672165,0.23553982,0.12806864,0.19982463
muP_3,4,10,672165,0.86989576,0.4432664,0.58493495
muP_3,4,100,672165,0.84976363,0.55052304,1.2142867
muP_3,4,1,274641,0.18843465,0.139873,0.07172465
muP_3,4,10,274641,0.71792996,0.37298018,0.38755202
muP_3,4,100,274641,0.81842315,0.5877921,1.2183161
muP_3,4,1,527917,0.17641273,0.106191784,0.03328849
muP_3,4,10,527917,0.632161,0.28486943,0.31935275
muP_3,4,100,527917,0.80943716,0.43909052,0.73838115
muP_3,4,1,212386,0.13003206,0.110585034,0.0018969253
muP_3,4,10,212386,0.5512167,0.29120198,0.34317908
muP_3,4,100,212386,0.7916822,0.48596376,0.95803356
muP_3,4,1,149552,0.20868409,0.13637026,0.10242799
muP_3,4,10,149552,0.78609467,0.3296135,0.4521715
muP_3,4,100,149552,0.8331317,0.6007087,1.2027954
muP_3,4,1,603113,0.13178922,0.1266343,0.09918063
muP_3,4,10,603113,0.53318214,0.33742464,0.38455832
muP_3,4,100,603113,0.7454791,0.56595135,1.2023654
muP_3,4,1,998391,0.17447503,0.13279542,0.008912109
muP_3,4,10,998391,0.5537697,0.31908807,0.35403833
muP_3,4,100,998391,0.8473559,0.53647506,1.0702093
muP_3,8,1,190996,0.26146987,0.1678024,0.18432087
muP_3,8,10,190996,0.87422395,0.44745955,0.63312405
muP_3,8,100,190996,0.842432,0.5107481,1.1690284
muP_3,8,1,24252,0.17997696,0.12938473,0.07769168
muP_3,8,10,24252,0.65455353,0.37760243,0.49642897
muP_3,8,100,24252,0.819588,0.52131414,1.2560813
muP_3,8,1,832162,0.1793103,0.11383036,0.009812579
muP_3,8,10,832162,0.72605693,0.4005557,0.4434219
muP_3,8,100,832162,0.81179893,0.55496377,1.2082603
muP_3,8,1,672165,0.22993818,0.122969106,0.19939524
muP_3,8,10,672165,0.8315239,0.44091803,0.64472204
muP_3,8,100,672165,0.79188037,0.5841365,1.4763434
muP_3,8,1,274641,0.16061343,0.11248984,0.044805266
muP_3,8,10,274641,0.74871075,0.3976962,0.4773263
muP_3,8,100,274641,0.81141776,0.5802941,1.3080488
muP_3,8,1,527917,0.19355454,0.1337525,0.0783141
muP_3,8,10,527917,0.6720171,0.41296524,0.51115847
muP_3,8,100,527917,0.7567653,0.508055,1.0934366
muP_3,8,1,212386,0.14915378,0.0907171,0.024013316
muP_3,8,10,212386,0.5698043,0.31694368,0.4195579
muP_3,8,100,212386,0.7997077,0.5305325,1.1845601
muP_3,8,1,149552,0.17618136,0.12739459,0.11746613
muP_3,8,10,149552,0.7802011,0.44571486,0.55812687
muP_3,8,100,149552,0.82337934,0.59358454,1.2543657
muP_3,8,1,603113,0.12809888,0.09959665,0.032038383
muP_3,8,10,603113,0.5588488,0.36289287,0.45662194
muP_3,8,100,603113,0.8177685,0.6316201,1.4672176
muP_3,8,1,998391,0.15069021,0.11454559,0.031834356
muP_3,8,10,998391,0.5329611,0.33881593,0.48002127
muP_3,8,100,998391,0.79269093,0.5409399,1.2845224
muP_3,16,1,190996,0.22027439,0.13346602,0.095129855
muP_3,16,10,190996,0.8392813,0.4432542,0.5897933
muP_3,16,100,190996,0.8231349,0.53298783,1.1188428
muP_3,16,1,24252,0.15725893,0.100350484,0.07407472
muP_3,16,10,24252,0.68102443,0.3755784,0.57171416
muP_3,16,100,24252,0.84112215,0.57493126,1.4320688
muP_3,16,1,832162,0.18061861,0.10884952,0.008864298
muP_3,16,10,832162,0.7132194,0.39943418,0.47865367
muP_3,16,100,832162,0.82569814,0.57217,1.2958323
muP_3,16,1,672165,0.24847586,0.16185167,0.22811258
muP_3,16,10,672165,0.85244316,0.4351011,0.61241686
muP_3,16,100,672165,0.81790674,0.5626128,1.3677653
muP_3,16,1,274641,0.16832459,0.09787649,0.016343743
muP_3,16,10,274641,0.7462162,0.41453028,0.4609751
muP_3,16,100,274641,0.8054701,0.5496099,1.2118934
muP_3,16,1,527917,0.17824745,0.10945083,0.071872585
muP_3,16,10,527917,0.6674424,0.34790194,0.4844673
muP_3,16,100,527917,0.81128156,0.5019859,1.1431285
muP_3,16,1,212386,0.15796527,0.09608798,0.045217723
muP_3,16,10,212386,0.60991514,0.33852372,0.45432636
muP_3,16,100,212386,0.82851386,0.5451273,1.3441229
muP_3,16,1,149552,0.19257867,0.12996852,0.100893624
muP_3,16,10,149552,0.786374,0.42205268,0.4905191
muP_3,16,100,149552,0.8048131,0.57070553,1.2673227
muP_3,16,1,603113,0.12922856,0.08463467,0.03950616
muP_3,16,10,603113,0.56168824,0.33601797,0.3992172
muP_3,16,100,603113,0.80958605,0.59807116,1.3609891
muP_3,16,1,998391,0.14023572,0.08936794,0.012672495
muP_3,16,10,998391,0.52366686,0.31650138,0.40002283
muP_3,16,100,998391,0.82699263,0.55987453,1.244312
muP_3,32,1,190996,0.24451043,0.14880729,0.12820952
muP_3,32,10,190996,0.85974896,0.44939935,0.55884373
muP_3,32,100,190996,0.8374419,0.5220938,1.1665108
muP_3,32,1,24252,0.16900772,0.10791286,0.070924304
muP_3,32,10,24252,0.6626768,0.37748325,0.48420143
muP_3,32,100,24252,0.83832455,0.5556314,1.2048148
muP_3,32,1,832162,0.18281797,0.11372194,0.030745506
muP_3,32,10,832162,0.72109663,0.39809114,0.50089365
muP_3,32,100,832162,0.8570105,0.59433126,1.3493328
muP_3,32,1,672165,0.22237453,0.13793874,0.16913041
muP_3,32,10,672165,0.8442952,0.44365615,0.605617
muP_3,32,100,672165,0.7820753,0.56055605,1.3519288
muP_3,32,1,274641,0.1803731,0.10876427,0.030790046
muP_3,32,10,274641,0.7304715,0.40131748,0.505741
muP_3,32,100,274641,0.817258,0.5660217,1.2015973
muP_3,32,1,527917,0.1701796,0.10057995,0.07604642
