param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,8,1,592299,0.66357523,0.5083432,0.7781774,0.66306347,0.23329675,0.15052496
muP_SSM,8,10,592299,0.664428,0.51030475,0.78133136,0.66720784,0.2340465,0.13414179
muP_SSM,8,100,592299,0.6655496,0.53822476,0.7995624,0.6898941,0.24249749,0.020853668
muP_SSM,8,1000,592299,0.6507025,0.7822417,1.0320103,0.87444496,0.41195068,0.23663497
muP_SSM,8,1,351613,0.7712494,0.4201133,1.1051701,0.6573064,0.16909169,0.16013758
muP_SSM,8,10,351613,0.77198344,0.42024985,1.106615,0.6589794,0.16991127,0.12702008
muP_SSM,8,100,351613,0.77389127,0.42341864,1.1334364,0.6837002,0.18728036,0.056562245
muP_SSM,8,1000,351613,0.80417407,0.5758966,1.5059927,0.9555432,0.38477522,0.4199279
muP_SSM,16,1,52204,0.5556455,0.4979047,1.012607,0.81991845,0.19971183,0.077530645
muP_SSM,16,10,52204,0.5551478,0.49834377,1.0128322,0.81960285,0.19936737,0.046203878
muP_SSM,16,100,52204,0.5490235,0.5219313,1.0418198,0.8460817,0.21316184,0.13183632
muP_SSM,16,1000,52204,0.534391,0.59620595,1.153431,0.95011485,0.26036566,0.17402437
muP_SSM,16,1,706586,0.5424091,0.43596855,0.9025379,0.7170509,0.22482127,0.08414073
muP_SSM,16,10,706586,0.54242736,0.43605837,0.9025546,0.7172766,0.22849886,0.13761167
muP_SSM,16,100,706586,0.5438391,0.442518,0.91128045,0.7269052,0.26312613,0.40112147
muP_SSM,16,1000,706586,0.5737003,0.5882023,1.1554695,0.9285677,0.44662163,0.81488293
muP_SSM,16,1,698282,0.60960287,0.5530038,0.9262479,0.6372555,0.21095397,0.020909116
muP_SSM,16,10,698282,0.6097094,0.55242324,0.9239441,0.6375385,0.2108231,0.024443021
muP_SSM,16,100,698282,0.6112191,0.55294555,0.9242071,0.6540076,0.2242682,0.21853776
muP_SSM,16,1000,698282,0.59983253,0.61529315,1.113796,0.7764352,0.3619006,0.6408907
muP_SSM,16,1,686609,0.6280802,0.5793653,0.89035475,0.58543044,0.18283741,0.10611943
muP_SSM,16,10,686609,0.6283872,0.5804738,0.8914433,0.5861813,0.18262109,0.10848153
muP_SSM,16,100,686609,0.6268941,0.6057257,0.9261668,0.61883384,0.19180977,0.16665721
muP_SSM,16,1000,686609,0.6265678,0.79379797,1.1287369,0.7936018,0.28468978,0.5487381
muP_SSM,16,1,436241,0.75402784,0.58772,1.2300167,0.7181458,0.22160093,0.024030296
muP_SSM,16,10,436241,0.75394404,0.5860428,1.2276945,0.71743715,0.21938667,0.019203728
muP_SSM,16,100,436241,0.7538056,0.58871716,1.2400973,0.7561374,0.23988017,0.08608507
muP_SSM,16,1000,436241,0.75300753,0.8734692,1.6414483,1.1195683,0.4480196,0.42759085
muP_SSM,16,1,797459,0.6293432,0.5114777,0.83831775,0.45528504,0.14823852,0.025337791
muP_SSM,16,10,797459,0.6293458,0.5086439,0.83551455,0.45446974,0.14797966,0.024003038
muP_SSM,16,100,797459,0.6254863,0.49438497,0.8268039,0.46314543,0.15734029,0.045152683
muP_SSM,16,1000,797459,0.6165041,0.7550457,1.2519917,0.79126304,0.3374419,0.27461678
muP_SSM,16,1,670436,0.57568157,0.37849584,0.7136509,0.38464254,0.12731947,0.10821954
muP_SSM,16,10,670436,0.57548344,0.37588924,0.70925856,0.3804813,0.12550972,0.105118945
muP_SSM,16,100,670436,0.570328,0.36744976,0.68203735,0.3675198,0.11645564,0.09463125
muP_SSM,16,1000,670436,0.5646921,0.50856984,0.8553247,0.5813555,0.21782728,0.13761528
muP_SSM,16,1,790515,0.68030125,0.53241265,1.0486784,0.8065135,0.24417056,0.113668464
muP_SSM,16,10,790515,0.68030757,0.53369457,1.0506388,0.8086713,0.24559455,0.09444638
muP_SSM,16,100,790515,0.6789493,0.5582399,1.0917093,0.8474483,0.2798492,0.027343018
muP_SSM,16,1000,790515,0.6920483,0.76441735,1.333062,1.0348469,0.4435943,0.3538702
muP_SSM,16,1,592299,0.6236644,0.63418,1.4946805,1.0870731,0.28785875,0.09743595
muP_SSM,16,10,592299,0.6231506,0.6338459,1.4899778,1.0824996,0.2880468,0.07354945
muP_SSM,16,100,592299,0.6204759,0.6505994,1.4858397,1.0670323,0.30269638,0.052438457
muP_SSM,16,1000,592299,0.6448792,0.7691576,1.6697865,1.2057484,0.41848347,0.14140598
muP_SSM,16,1,351613,0.7445894,0.5953016,1.1153944,0.8060638,0.25296402,0.094060674
muP_SSM,16,10,351613,0.744625,0.59467113,1.1138676,0.8058004,0.25310287,0.07094752
muP_SSM,16,100,351613,0.74497557,0.59742796,1.1132158,0.8176287,0.26713613,0.095527
muP_SSM,16,1000,351613,0.741892,0.7458928,1.2554193,0.9426576,0.34831536,0.33359987
muP_SSM,32,1,52204,0.5364893,0.61576724,1.228437,0.9335543,0.25123018,0.12292995
muP_SSM,32,10,52204,0.53651667,0.6155081,1.2296277,0.9347504,0.24949782,0.09382886
muP_SSM,32,100,52204,0.53267735,0.63007545,1.2452793,0.9449708,0.25019032,0.050092287
muP_SSM,32,1000,52204,0.51308316,0.7893734,1.5023166,1.1213195,0.35040122,0.28307873
muP_SSM,32,1,706586,0.5578286,0.7110577,1.2694441,0.9540458,0.2611403,0.02688231
muP_SSM,32,10,706586,0.55788684,0.7117739,1.2701678,0.95431536,0.26161385,0.07780466
muP_SSM,32,100,706586,0.5569131,0.73349047,1.3046451,0.97499466,0.2677194,0.29745558
muP_SSM,32,1000,706586,0.54881394,0.8434422,1.4988365,1.1495689,0.35298562,0.30917403
muP_SSM,32,1,698282,0.60212284,0.590585,0.98631114,0.7294635,0.22855754,0.021512715
muP_SSM,32,10,698282,0.60202354,0.5905738,0.9870844,0.7296877,0.22840777,0.032931983
