param_type,width_multiplier,step,rng_seed,post_encoder,ssm_state_0,ssm_output_0,ssm_post_gelu_0,ssm_post_glu_0,output
muP_SSM,2,100,790515,0.017723123,0.0058373134,0.016268412,0.008589104,0.02845939,0.3144597
muP_SSM,2,1000,790515,0.14721392,0.08891555,0.20965703,0.08505075,0.06139907,0.4325889
muP_SSM,2,1,592299,9.359458e-05,2.3760944e-05,0.0002574138,0.00021678959,0.001019942,0.006833059
muP_SSM,2,10,592299,0.0008529359,0.00045329967,0.001689623,0.0017467927,0.0091848895,0.06254965
muP_SSM,2,100,592299,0.0019567376,0.004662662,0.017993754,0.019928968,0.09276532,0.38522965
muP_SSM,2,1000,592299,0.11358719,0.12675133,0.2160236,0.22833443,0.3536517,0.5408898
muP_SSM,2,1,351613,0.000104547646,8.306378e-05,0.00072438933,0.0004946354,0.00077335665,0.007968026
muP_SSM,2,10,351613,0.0011038226,0.0005701261,0.006775146,0.00503621,0.007126114,0.0727932
muP_SSM,2,100,351613,0.008943461,0.0043059615,0.043263208,0.036116157,0.036739673,0.3617408
muP_SSM,2,1000,351613,0.06612549,0.08383424,0.2255549,0.1953395,0.14369714,0.64187175
muP_SSM,4,1,52204,7.892361e-05,4.431648e-05,0.00030041943,0.00025835645,0.0005411862,0.0052778455
muP_SSM,4,10,52204,0.00069576735,0.0004243978,0.0019082761,0.0016412587,0.005275891,0.04913469
muP_SSM,4,100,52204,0.003993288,0.0033933145,0.010045352,0.0075608934,0.03214837,0.25098616
muP_SSM,4,1000,52204,0.05218753,0.0938287,0.20853756,0.094708,0.116118126,0.12870066
muP_SSM,4,1,706586,0.00016151747,0.00010344479,0.00036568128,0.00024382106,0.000608764,0.0062966007
muP_SSM,4,10,706586,0.0015820569,0.0007809456,0.0036535973,0.0025970275,0.0056697684,0.05836127
muP_SSM,4,100,706586,0.0139971785,0.008484991,0.030205302,0.020940384,0.03381963,0.30265504
muP_SSM,4,1000,706586,0.16210045,0.09483897,0.25955257,0.13015042,0.07751399,0.39420256
muP_SSM,4,1,698282,0.0003106537,0.00028887164,0.00059975864,0.000358503,0.0006108171,0.0041338527
